fact_table_key,customer_key,payment_key,store_key,first_name,last_name,email,amount,last_update,create_date_key,payment_date_key
541,20,541,2,SHARON,ROBINSON,SHARON.ROBINSON@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050822
542,20,542,2,SHARON,ROBINSON,SHARON.ROBINSON@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050823
543,21,543,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050526
544,21,544,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050527
545,21,545,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050528
546,21,546,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050618
547,21,547,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050618
548,21,548,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050618
549,21,549,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050619
550,21,550,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,10.99,"2006-02-15 04:57:12",20060214,20050621
551,21,551,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050709
552,21,552,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050710
553,21,553,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050710
554,21,554,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050726
555,21,555,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050728
556,21,556,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050728
557,21,557,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050729
558,21,558,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050730
559,21,559,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050731
560,21,560,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050801
561,21,561,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050801
562,21,562,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050802
563,21,563,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050817
564,21,564,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050817
565,21,565,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050818
566,21,566,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050818
567,21,567,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050819
568,21,568,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050819
569,21,569,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050819
570,21,570,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050820
571,21,571,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050820
572,21,572,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050820
573,21,573,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050820
574,21,574,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050821
575,21,575,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050821
576,21,576,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050822
577,21,577,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20060214
578,22,578,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050527
579,22,579,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050528
580,22,580,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050529
581,22,581,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050621
582,22,582,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050707
583,22,583,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050709
584,22,584,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050710
585,22,585,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050727
586,22,586,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050728
587,22,587,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050730
588,22,588,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050731
589,22,589,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050817
590,22,590,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050817
591,22,591,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050819
592,22,592,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050819
593,22,593,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050820
594,22,594,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050821
595,22,595,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050822
596,22,596,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050823
597,22,597,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050823
598,22,598,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050823
599,22,599,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20060214
600,23,600,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050525
601,23,601,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050528
602,23,602,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050531
603,23,603,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050619
604,23,604,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050619
605,23,605,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050620
606,23,606,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050620
607,23,607,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050621
608,23,608,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050706
609,23,609,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050706
610,23,610,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050708
611,23,611,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050711
612,23,612,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050711
613,23,613,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050712
614,23,614,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050727
615,23,615,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050728
616,23,616,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050729
617,23,617,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050730
618,23,618,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050730
619,23,619,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050731
620,23,620,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050731
621,23,621,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050802
622,23,622,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050816
623,23,623,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050819
624,23,624,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050819
625,23,625,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050819
626,23,626,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050820
627,23,627,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050820
628,23,628,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050821
629,23,629,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20060214
630,24,630,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050531
631,24,631,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050531
632,24,632,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050616
633,24,633,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050617
634,24,634,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050617
635,24,635,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050618
636,24,636,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050620
637,24,637,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050706
638,24,638,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050707
639,24,639,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050709
640,24,640,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050710
641,24,641,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050712
642,24,642,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050727
643,24,643,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050730
644,24,644,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050731
645,24,645,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050731
646,24,646,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050801
647,24,647,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050802
648,24,648,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050817
649,24,649,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050818
650,24,650,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
651,24,651,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050819
652,24,652,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050819
653,24,653,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050819
654,24,654,2,KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050822
655,25,655,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050525
656,25,656,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050531
657,25,657,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050615
658,25,658,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050615
659,25,659,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050616
660,25,660,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050619
661,25,661,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050620
662,25,662,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050621
663,25,663,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050707
664,25,664,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050707
665,25,665,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050707
666,25,666,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050710
