"fact_table_key";"customer_key";"payment_key";"store_key";"first_name";"last_name";"email";"amount";"last_update";"create_date_key";"payment_date_key"
197;7;197;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050801
198;7;198;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050801
199;7;199;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050802
200;7;200;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050817
201;7;201;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";8.99;"2006-02-15 04:57:12";20060214;20050818
202;7;202;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050818
203;7;203;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050819
204;7;204;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050820
205;7;205;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050820
206;7;206;1;"MARIA";"MILLER";"MARIA.MILLER@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050821
207;8;207;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050530
208;8;208;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050615
209;8;209;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050617
210;8;210;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050620
211;8;211;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050705
212;8;212;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050707
213;8;213;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050707
214;8;214;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050707
215;8;215;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050708
216;8;216;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050709
217;8;217;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050709
218;8;218;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050711
219;8;219;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050712
220;8;220;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";1.99;"2006-02-15 04:57:12";20060214;20050729
221;8;221;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050731
222;8;222;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050731
223;8;223;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050801
224;8;224;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";9.99;"2006-02-15 04:57:12";20060214;20050802
225;8;225;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050802
226;8;226;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050818
227;8;227;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050821
228;8;228;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050822
229;8;229;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050823
230;8;230;2;"SUSAN";"WILSON";"SUSAN.WILSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050823
231;9;231;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050527
232;9;232;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050530
233;9;233;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050531
234;9;234;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050620
235;9;235;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050621
236;9;236;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050707
237;9;237;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050708
238;9;238;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";1.99;"2006-02-15 04:57:12";20060214;20050708
239;9;239;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050710
240;9;240;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050711
241;9;241;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050711
242;9;242;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050728
243;9;243;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050728
244;9;244;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050730
245;9;245;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050801
246;9;246;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050801
247;9;247;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050802
248;9;248;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050817
249;9;249;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050818
250;9;250;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050818
251;9;251;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050818
252;9;252;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050821
253;9;253;2;"MARGARET";"MOORE";"MARGARET.MOORE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20060214
254;10;254;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050531
255;10;255;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050616
256;10;256;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050617
257;10;257;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050618
258;10;258;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050619
259;10;259;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050620
260;10;260;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050706
261;10;261;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050707
262;10;262;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";1.99;"2006-02-15 04:57:12";20060214;20050707
263;10;263;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050709
264;10;264;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050709
265;10;265;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050709
266;10;266;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050710
267;10;267;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050728
268;10;268;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050728
269;10;269;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050728
270;10;270;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050731
271;10;271;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";8.99;"2006-02-15 04:57:12";20060214;20050801
272;10;272;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050802
273;10;273;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050802
274;10;274;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050817
275;10;275;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050818
276;10;276;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050819
277;10;277;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050820
278;10;278;1;"DOROTHY";"TAYLOR";"DOROTHY.TAYLOR@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050822
279;11;279;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050530
280;11;280;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050615
281;11;281;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050617
282;11;282;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050620
283;11;283;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050708
284;11;284;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050708
285;11;285;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050710
286;11;286;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050711
287;11;287;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050727
288;11;288;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050728
289;11;289;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050728
290;11;290;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";1.99;"2006-02-15 04:57:12";20060214;20050729
291;11;291;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050729
292;11;292;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";9.99;"2006-02-15 04:57:12";20060214;20050730
293;11;293;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050730
294;11;294;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050801
295;11;295;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050802
296;11;296;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050816
297;11;297;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050817
298;11;298;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050820
299;11;299;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050820
300;11;300;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050822
301;11;301;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050822
302;11;302;2;"LISA";"ANDERSON";"LISA.ANDERSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20060214
303;12;303;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050530
304;12;304;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050531
305;12;305;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050616
306;12;306;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050618
307;12;307;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050618
308;12;308;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050619
309;12;309;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050620
310;12;310;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050621
311;12;311;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050706
312;12;312;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050709
313;12;313;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050709
314;12;314;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050709
315;12;315;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050709
316;12;316;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050712
317;12;317;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050727
318;12;318;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050727
319;12;319;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050730
320;12;320;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050730
321;12;321;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050730
322;12;322;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050731
323;12;323;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050731
324;12;324;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";10.99;"2006-02-15 04:57:12";20060214;20050801
325;12;325;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050816
326;12;326;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050818
327;12;327;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050820
328;12;328;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050820
329;12;329;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050821
330;12;330;1;"NANCY";"THOMAS";"NANCY.THOMAS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050823
331;13;331;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050617
332;13;332;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050618
333;13;333;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050620
334;13;334;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";8.99;"2006-02-15 04:57:12";20060214;20050620
335;13;335;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050706
336;13;336;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";8.99;"2006-02-15 04:57:12";20060214;20050711
337;13;337;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050712
338;13;338;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050712
339;13;339;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050712
340;13;340;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050728
341;13;341;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050729
342;13;342;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";11.99;"2006-02-15 04:57:12";20060214;20050729
343;13;343;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";9.99;"2006-02-15 04:57:12";20060214;20050730
344;13;344;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050730
345;13;345;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050731
346;13;346;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050731
347;13;347;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050731
348;13;348;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050802
349;13;349;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050802
350;13;350;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050817
351;13;351;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050819
352;13;352;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050819
353;13;353;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050819
354;13;354;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050820
355;13;355;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";9.99;"2006-02-15 04:57:12";20060214;20050821
356;13;356;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050821
357;13;357;2;"KAREN";"JACKSON";"KAREN.JACKSON@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050822
358;14;358;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050526
359;14;359;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";9.99;"2006-02-15 04:57:12";20060214;20050527
360;14;360;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050528
361;14;361;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050528
362;14;362;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050529
363;14;363;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050615
364;14;364;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050706
365;14;365;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050708
366;14;366;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050709
367;14;367;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050709
368;14;368;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050709
369;14;369;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050710
370;14;370;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050728
371;14;371;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050728
372;14;372;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050729
373;14;373;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050729
374;14;374;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050730
375;14;375;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050731
376;14;376;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050801
377;14;377;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050801
378;14;378;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050802
379;14;379;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";3.99;"2006-02-15 04:57:12";20060214;20050817
380;14;380;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050818
381;14;381;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050820
382;14;382;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050822
383;14;383;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050822
384;14;384;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050823
385;14;385;2;"BETTY";"WHITE";"BETTY.WHITE@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20060214
386;15;386;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050618
387;15;387;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050620
388;15;388;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050620
389;15;389;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";7.99;"2006-02-15 04:57:12";20060214;20050706
390;15;390;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";5.99;"2006-02-15 04:57:12";20060214;20050707
391;15;391;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050710
392;15;392;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";2.99;"2006-02-15 04:57:12";20060214;20050711
393;15;393;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050727
394;15;394;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";0.99;"2006-02-15 04:57:12";20060214;20050728
395;15;395;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";6.99;"2006-02-15 04:57:12";20060214;20050729
396;15;396;1;"HELEN";"HARRIS";"HELEN.HARRIS@sakilacustomer.org";4.99;"2006-02-15 04:57:12";20060214;20050730
